Unnamed: 0,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Fulfillment Days
1556,2022-08-24,2023-02-18,Standard Class,146563,United States,Arlington,Texas,76017,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
1557,2022-08-24,2023-02-18,Standard Class,146563,United States,Arlington,Texas,76017,Chocolate,Interior,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,178
1558,2022-08-24,2023-02-18,Standard Class,146563,United States,Arlington,Texas,76017,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,52.5,14,34.3,18.2,Wicked Choccy's,32.076176,-81.088371,178
1559,2022-08-28,2023-02-25,Standard Class,121188,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,181
1560,2022-08-28,2023-02-25,Standard Class,121188,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,181
1561,2022-08-28,2023-02-25,Standard Class,121188,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,181
1562,2022-08-28,2023-02-25,Standard Class,121188,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,181
1563,2022-08-28,2023-02-25,Standard Class,121188,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,181
1564,2022-08-28,2023-02-25,Standard Class,121188,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,181
1565,2023-11-27,2024-05-22,First Class,117583,United States,East Orange,New Jersey,07017,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,177
1566,2023-11-27,2024-05-22,First Class,117583,United States,East Orange,New Jersey,07017,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,177
1567,2023-11-27,2024-05-22,First Class,117583,United States,East Orange,New Jersey,07017,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,177
1568,2023-11-27,2024-05-22,First Class,117583,United States,East Orange,New Jersey,07017,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,177
1569,2024-02-05,2024-07-31,Second Class,131282,United States,Waco,Texas,76706,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,177
1570,2024-02-05,2024-07-31,Second Class,131282,United States,Waco,Texas,76706,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,177
1571,2024-09-07,2025-03-04,Standard Class,100160,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,178
1572,2024-09-07,2025-03-04,Standard Class,100160,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,178
1573,2024-09-07,2025-03-04,Standard Class,100160,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,178
1574,2024-09-11,2025-03-04,Same Day,144484,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,174
1575,2024-09-11,2025-03-08,Standard Class,152898,United States,Richmond,Virginia,23223,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,178
1576,2024-09-11,2025-03-04,Same Day,144484,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,174
1577,2024-11-13,2025-05-13,Standard Class,102904,United States,Decatur,Alabama,35601,Chocolate,Gulf,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,32.881893,-111.768036,181
1578,2022-11-05,2023-04-30,First Class,136259,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,176
1579,2022-11-05,2023-04-30,First Class,136259,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,176
1580,2023-01-23,2023-07-21,Standard Class,113656,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,179
1581,2023-05-03,2023-10-28,Standard Class,163398,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,178
1582,2023-05-03,2023-10-28,Standard Class,163398,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036,178
1583,2023-05-03,2023-10-28,Standard Class,163398,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,178
1584,2023-06-12,2023-12-07,Standard Class,139941,United States,Long Beach,New York,11561,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
1585,2023-06-12,2023-12-07,Standard Class,139941,United States,Long Beach,New York,11561,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
1586,2023-07-25,2024-01-16,First Class,147417,United States,Columbus,Ohio,43229,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,175
1587,2024-02-24,2024-08-20,Standard Class,111374,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,178
1588,2024-11-16,2025-05-09,Same Day,157896,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,174
1589,2024-12-04,2025-06-01,Standard Class,152660,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,179
1590,2022-01-02,2022-06-27,Second Class,104514,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,176
1591,2022-01-02,2022-06-27,Second Class,104514,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,176
1592,2022-01-02,2022-06-27,Second Class,104514,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,176
1593,2022-05-08,2022-11-04,Standard Class,113971,United States,Cuyahoga Falls,Ohio,44221,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,180
1594,2022-05-14,2022-11-09,Standard Class,100146,United States,Camarillo,California,93010,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,179
1595,2022-05-14,2022-11-09,Standard Class,100146,United States,Camarillo,California,93010,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,179
1596,2022-05-14,2022-11-09,Standard Class,100146,United States,Camarillo,California,93010,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,179
1597,2022-05-14,2022-11-09,Standard Class,100146,United States,Camarillo,California,93010,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,179
1598,2022-07-09,2023-01-03,Standard Class,111094,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,178
1599,2022-07-09,2023-01-03,Standard Class,111094,United States,Franklin,Massachusetts,02038,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
1600,2023-01-23,2023-07-19,Standard Class,165505,United States,Burlington,Vermont,05401,Other,Atlantic,Wonka Gum,7.5,6,3.9,3.6,Secret Factory,41.446333,-90.565487,177
1601,2023-01-23,2023-07-19,Standard Class,165505,United States,Burlington,Vermont,05401,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,46.8,13,32.5,14.3,Lot's O' Nuts,32.881893,-111.768036,177
1602,2023-01-23,2023-07-19,Standard Class,165505,United States,Burlington,Vermont,05401,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,177
1603,2023-11-07,2024-05-04,Standard Class,147585,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,179
1604,2024-03-05,2024-08-26,Same Day,161046,United States,Southaven,Mississippi,38671,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,174
1605,2024-03-05,2024-08-26,Same Day,161046,United States,Southaven,Mississippi,38671,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,174
1606,2024-03-05,2024-08-26,Same Day,161046,United States,Southaven,Mississippi,38671,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,174
1607,2024-03-05,2024-08-26,Same Day,161046,United States,Southaven,Mississippi,38671,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,174
1608,2024-06-16,2024-12-11,Standard Class,136826,United States,Chapel Hill,North Carolina,27514,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,178
1609,2021-12-16,2022-06-09,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,175
1610,2021-12-16,2022-06-09,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,175
1611,2021-12-16,2022-06-09,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,175
1612,2021-12-16,2022-06-09,First Class,136399,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,175
1613,2022-05-29,2022-11-21,First Class,104297,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,176
1614,2022-08-27,2023-02-21,Standard Class,113040,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,178
1615,2022-08-29,2023-02-23,Standard Class,108532,United States,Detroit,Michigan,48234,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036,178
1616,2022-08-29,2023-02-23,Standard Class,108532,United States,Detroit,Michigan,48234,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,178
1617,2023-07-07,2024-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,179
1618,2023-07-07,2024-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,179
1619,2023-07-07,2024-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Other,Atlantic,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,179
1620,2023-07-07,2024-01-02,Standard Class,129308,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,179
1621,2023-09-29,2024-03-22,First Class,161781,United States,Columbus,Indiana,47201,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036,175
1622,2021-07-20,2022-01-12,First Class,141726,United States,San Diego,California,92105,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,176
1623,2021-07-20,2022-01-12,First Class,141726,United States,San Diego,California,92105,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,176
1624,2021-07-20,2022-01-12,First Class,141726,United States,San Diego,California,92105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,176
1625,2021-07-20,2022-01-12,First Class,141726,United States,San Diego,California,92105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,176
1626,2022-01-30,2022-07-30,Standard Class,121797,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,181
1627,2022-01-30,2022-07-30,Standard Class,121797,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,181
1628,2022-09-07,2023-03-03,Standard Class,122623,United States,El Paso,Texas,79907,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,177
1629,2022-09-10,2023-03-06,Standard Class,132906,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,177
1630,2023-08-08,2024-02-03,Standard Class,130078,United States,Oklahoma City,Oklahoma,73120,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,179
1631,2023-08-26,2024-02-18,Second Class,148201,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,176
1632,2024-09-15,2025-03-12,Standard Class,146185,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
1633,2021-09-09,2022-03-07,Second Class,103527,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,179
1634,2021-10-04,2022-03-29,First Class,166891,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,176
1635,2021-11-14,2022-05-13,Standard Class,161634,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,180
1636,2022-05-07,2022-11-02,Standard Class,147879,United States,Owensboro,Kentucky,42301,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,179
1637,2023-03-03,2023-08-28,Standard Class,145730,United States,San Antonio,Texas,78207,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,178
1638,2023-03-03,2023-08-28,Standard Class,145730,United States,San Antonio,Texas,78207,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
1639,2023-03-03,2023-08-28,Standard Class,145730,United States,San Antonio,Texas,78207,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,178
1640,2023-03-28,2023-09-20,Second Class,131380,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,176
1641,2023-03-28,2023-09-20,Second Class,131380,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,176
1642,2023-07-08,2024-01-03,Standard Class,155474,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,179
1643,2023-07-08,2024-01-03,Standard Class,155474,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,179
1644,2023-10-01,2024-03-24,First Class,155992,United States,La Porte,Indiana,46350,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,175
1645,2023-10-01,2024-03-24,First Class,155992,United States,La Porte,Indiana,46350,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,175
1646,2024-05-04,2024-10-30,Second Class,119914,United States,Westminster,California,92683,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,179
1647,2024-06-26,2024-12-24,Standard Class,161410,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,50.4,14,35.0,15.4,Lot's O' Nuts,32.881893,-111.768036,181
1648,2024-06-26,2024-12-24,Standard Class,161410,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,181
1649,2024-11-16,2025-05-12,First Class,107888,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,177
1650,2024-11-16,2025-05-12,First Class,107888,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,177
1651,2024-11-16,2025-05-12,First Class,107888,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,177
1652,2024-11-16,2025-05-12,First Class,107888,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,177
1653,2024-12-10,2025-06-02,Same Day,152695,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,174
1654,2024-12-10,2025-06-02,Same Day,152695,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,174
1655,2023-05-23,2023-11-16,Standard Class,143714,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,177
1656,2023-05-23,2023-11-16,Standard Class,143714,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,177
1657,2023-05-23,2023-11-16,Standard Class,143714,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,177
1658,2023-05-23,2023-11-16,Standard Class,143714,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,177
1659,2023-07-07,2023-12-29,Second Class,135265,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,175
1660,2023-07-07,2023-12-29,Second Class,135265,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,175
1661,2023-07-07,2023-12-29,Second Class,135265,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,175
1662,2023-08-15,2024-02-06,Second Class,154690,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,175
